"동별","산업대분류별","구분별","항목","단위","2023 년",
"등촌3동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","11050",
"등촌3동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","11821",
"등촌3동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"등촌3동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"등촌3동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","101",
"등촌3동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"등촌3동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","4",
"등촌3동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","125",
"등촌3동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1071",
"등촌3동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","379",
"등촌3동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","348",
"등촌3동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","193",
"등촌3동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","33",
"등촌3동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","238",
"등촌3동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","183",
"등촌3동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","115",
"등촌3동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","3",
"등촌3동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","195",
"등촌3동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","149",
"등촌3동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","92",
"등촌3동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","233",
"화곡본동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2144",
"화곡본동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","813",
"화곡본동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2310",
"화곡본동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2585",
"화곡본동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡본동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡본동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","60",
"화곡본동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"화곡본동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"화곡본동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","134",
"화곡본동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","534",
"화곡본동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","344",
"화곡본동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","283",
"화곡본동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","88",
"화곡본동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","7",
"화곡본동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","107",
"화곡본동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","76",
"화곡본동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","49",
"화곡본동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","2",
"화곡본동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","112",
"화곡본동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","82",
"화곡본동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","55",
"화곡본동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","207",
"화곡2동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1309",
"화곡2동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","476",
"화곡2동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","1414",
"화곡2동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","1345",
"화곡2동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡2동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡2동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","51",
"화곡2동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡2동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"화곡2동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","78",
"화곡2동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","478",
"화곡2동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","213",
"화곡2동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","80",
"화곡2동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","56",
"화곡2동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","7",
"화곡2동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","53",
"화곡2동","전문 과학 및 기술 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","35",
"화곡2동","사업시설 관리 사업 지원 및 임대 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","22",
"화곡2동","공공행정 국방 및 사회보장 행정","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"화곡2동","교육 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","70",
"화곡2동","보건업 및 사회복지 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","28",
"화곡2동","예술 스포츠 및 여가관련 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","28",
"화곡2동","협회 및 단체 수리 및 기타 개인 서비스업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","108",
"화곡3동","합계","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1749",
"화곡3동","합계","여성대표자","사업체현황(산업대분류별/동별)(2017년 이후)","","721",
"화곡3동","합계","남","사업체현황(산업대분류별/동별)(2017년 이후)","","2292",
"화곡3동","합계","여","사업체현황(산업대분류별/동별)(2017년 이후)","","2559",
"화곡3동","농업 임업 및 어업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡3동","광업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","-",
"화곡3동","제조업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","44",
"화곡3동","전기 가스 증기 및 공기조절 공급업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"화곡3동","수도 하수 및 폐기물 처리 원료 재생업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","1",
"화곡3동","건설업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","91",
"화곡3동","도매 및 소매업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","412",
"화곡3동","운수 및 창고업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","231",
"화곡3동","숙박 및 음식점업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","270",
"화곡3동","정보통신업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","44",
"화곡3동","금융 및 보험업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","14",
"화곡3동","부동산업","사업체수","사업체현황(산업대분류별/동별)(2017년 이후)","개","116",
